ARTICLE,ID
Milk,60207
Sugar,60207
Bread,60206
Milk,60205
Tea,60205
Bread,60204
Bread,60203
Sugar,60202
Sugar,60201
Milk,60200
Milk,60199
Tea,60198
Tea,60197
Sugar,60197
Tea,60196
Beer,60195
Beer,60194
Tea,60193
Milk,60192
Milk,60191
Bread,60190
Milk,60190
Tea,60189
Tea,60188
Milk,60187
Sugar,60186
Bread,60184
Milk,60184
Tea,60184
Sugar,60184
Tea,60151
Beer,60149
Milk,60149
Beer,60148
Bread,60147
Fruits,60147
Milk,60147
Sugar,60147
Coffee,60146
Bread,60145
Beer,60145
Milk,60145
Tea,60145
Sugar,60145
Coffee,60144
Bread,60143
Bread,60142
Sugar,60029
Tea,60028
Tea,60027
Fruits,60026
Beer,60026
Fruits,60025
Bread,60024
Tea,60024
Milk,60023
Tea,60022
Bread,60021
Vegetables,60021
Bread,60020
Milk,60020
Tea,60020
Sugar,60020
Coffee,60019
Milk,60019
Sugar,60019
Beer,60018
Beer,60017
Milk,60017
Bread,60016
Coffee,60016
Sugar,60016
Coffee,59944
Bread,59943
Fruits,59942
Coffee,59941
Milk,59940
Sugar,59940
Bread,59939
Beer,59939
Tea,59939
Sugar,59939
Coffee,59938
Sugar,59937
Bread,59936
Tea,59935
Bread,59934
Coffee,59933
Tea,59932
Tea,59931
Bread,59930
Tea,59929
Bread,59928
Coffee,59928
Fruits,59928
Milk,59928
Tea,59928
Sugar,59928
Milk,59927
Tea,59927
Milk,59926
Sugar,59926
Beer,59925
Milk,59925
Sugar,59924
Milk,59923
Tea,59922
Bread,59921
Vegetables,59921
Milk,59903
Bread,59864
Vegetables,59864
Bread,59863
Bread,59862
Vegetables,59862
Bread,59861
Vegetables,59861
Bread,59860
Vegetables,59860
Bread,59859
Vegetables,59859
Bread,59858
Vegetables,59858
Bread,59857
Vegetables,59857
Bread,59833
Tea,59833
Bread,59832
Tea,59832
Bread,59699
Tea,59699
Fruits,59656
Tea,59656
Fruits,59655
Bread,59654
Fruits,59653
Milk,59652
Tea,59652
Sugar,59652
Tea,59651
Bread,59650
Tea,59650
Milk,59649
Sugar,59649
Beer,59648
Tea,59647
Milk,59646
Tea,59646
Bread,59645
Tea,59644
Tea,59643
Bread,59642
Milk,59641
Tea,59640
Milk,59639
Sugar,59639
Tea,59638
Bread,59637
Beer,59636
Bread,59635
Coffee,59635
Bread,59634
Beer,59633
Tea,59632
Bread,59631
Bread,59630
Milk,59629
Milk,59628
Milk,59627
Bread,59626
Tea,59626
Bread,59625
Fruits,59624
Fruits,59623
Fruits,59622
Fruits,59621
Fruits,59620
Bread,59619
Fruits,59619
Beer,59619
Tea,59619
Sugar,59619
Milk,59618
Tea,59617
Milk,59616
Sugar,59616
Bread,59615
Vegetables,59615
Bread,59614
Tea,59614
Bread,59613
Milk,59486
Tea,59485
Bread,59483
Tea,59483
Sugar,59483
Bread,59482
Tea,59478
Beer,59424
Tea,59423
Bread,59422
Milk,59421
Sugar,59421
Bread,59420
Sugar,59420
Tea,59419
Milk,59418
Bread,59417
Tea,59416
Beer,59415
Bread,59414
Beer,59413
Sugar,59413
Bread,59412
Tea,59411
Tea,59410
Sugar,59410
Fruits,59409
Bread,59408
Coffee,59408
Fruits,59408
Milk,59408
Vegetables,59408
Tea,59408
Sugar,59408
Bread,59407
Coffee,59407
Fruits,59407
Milk,59407
Vegetables,59407
Tea,59407
Tea,59406
Tea,59405
Bread,59404
Tea,59404
Sugar,59403
Coffee,59402
Tea,59402
Bread,59401
Tea,59401
Fruits,59400
Tea,59399
Tea,59398
Bread,59397
Coffee,59397
Sugar,59397
Beer,59396
Sugar,59395
Fruits,59394
Bread,59393
Tea,59393
Tea,59392
Bread,59391
Tea,59391
Bread,59390
Beer,59389
Milk,59389
Bread,59388
Milk,59388
Milk,59387
Tea,59387
Bread,59386
Milk,59386
Tea,59386
Bread,59385
Coffee,59385
Milk,59385
Tea,59385
Sugar,59385
Tea,59384
Milk,59383
Bread,59382
Tea,59382
Bread,59381
Vegetables,59381
Coffee,59380
Milk,59380
Tea,59380
Sugar,59380
Bread,59379
Beer,59378
Bread,59377
Tea,59376
Coffee,59375
Milk,59375
Tea,59375
Bread,59374
Tea,59373
Tea,59372
Tea,59371
Tea,59370
Bread,59369
Milk,59368
Tea,59368
Sugar,59368
Bread,59367
Beer,59367
Bread,59366
Tea,59366
Milk,59365
Tea,59365
Tea,59364
Bread,59363
Milk,59363
Sugar,59363
Bread,59362
Sugar,59361
Tea,59360
Tea,59359
Bread,59358
Tea,59357
Bread,59356
Coffee,59356
Milk,59356
Tea,59356
Fruits,59355
Tea,59354
Bread,59352
Bread,59351
Bread,59350
Tea,59350
Coffee,59347
Milk,59344
Sugar,59344
Tea,59343
Milk,59342
Tea,59341
Fruits,59340
Beer,59340
Milk,59340
Milk,59339
Tea,59339
Bread,59338
Milk,59338
Tea,59337
Bread,59297
Coffee,59297
Tea,59297
Sugar,59297
Fruits,59296
Tea,59223
Tea,59222
Milk,59151
Milk,59095
Coffee,59094
Beer,59093
Tea,59092
Milk,59091
Fruits,59090
Bread,59089
Tea,59089
Sugar,59089
Tea,59088
Bread,59087
Vegetables,59087
Fruits,59086
Milk,59085
Tea,59085
Sugar,59085
Sugar,59084
Tea,59083
Coffee,59082
Sugar,59082
Tea,59081
Bread,59080
Milk,59079
Beer,59078
Tea,59077
Bread,59076
Tea,59076
Tea,59075
Milk,59074
Tea,59074
Bread,59073
Bread,59072
Milk,59072
Tea,59072
Sugar,59072
Fruits,59071
Bread,59070
Milk,59070
Fruits,59069
Fruits,59043
Sugar,59043
Tea,59042
Sugar,59041
Sugar,59040
Coffee,59039
Milk,59039
Tea,59039
Sugar,59039
Sugar,59038
Bread,58947
Sugar,58946
Bread,58945
Bread,58944
Tea,58944
Milk,58943
Sugar,58943
Beer,58942
Bread,58941
Tea,58941
Tea,58940
Tea,58939
Bread,58938
Bread,58937
Coffee,58937
Bread,58936
Fruits,58936
Milk,58935
Milk,58934
Coffee,58933
Tea,58932
Tea,58931
Fruits,58930
Bread,58929
Milk,58928
Bread,58927
Milk,58926
Sugar,58926
Beer,58925
Bread,58924
Tea,58923
Coffee,58922
Fruits,58922
Tea,58921
Bread,58920
Coffee,58920
Tea,58919
Bread,58918
Fruits,58918
Milk,58918
Tea,58918
Fruits,58917
Bread,58916
Bread,58915
Sugar,58914
Tea,58913
Bread,58912
Vegetables,58912
Bread,58911
Vegetables,58911
Tea,58910
Tea,58909
Sugar,58909
Fruits,58908
Beer,58908
Bread,58907
Bread,58906
Vegetables,58906
Bread,58905
Tea,58904
Coffee,58903
Tea,58902
Bread,58901
Beer,58900
Fruits,58899
Tea,58898
Bread,58768
Bread,58767
Milk,58766
Bread,58765
Tea,58765
Bread,58764
Tea,58764
Tea,58763
Milk,58762
Milk,58761
Milk,58760
Bread,58716
Sugar,58716
Coffee,58715
Fruits,58715
Bread,58714
Tea,58714
Milk,58713
Sugar,58713
Bread,58712
Tea,58712
Beer,58711
Tea,58710
Sugar,58709
Sugar,58708
Milk,58707
Tea,58707
Sugar,58707
Tea,58706
Bread,58705
Tea,58705
Sugar,58705
Milk,58704
Sugar,58704
Tea,58703
Bread,58702
Tea,58701
Bread,58700
Vegetables,58700
Tea,58700
Bread,58699
Tea,58698
Bread,58697
Vegetables,58697
Tea,58697
Sugar,58696
Bread,58695
Tea,58695
Sugar,58695
Fruits,58694
Beer,58694
Fruits,58693
Sugar,58693
Tea,58692
Bread,58691
Tea,58690
Milk,58689
Sugar,58689
Tea,58688
Sugar,58687
Milk,58686
Tea,58686
Sugar,58686
Tea,58685
Tea,58684
Tea,58683
Tea,58682
Tea,58681
Fruits,58680
Beer,58680
Sugar,58679
Bread,58678
Tea,58677
Bread,58676
Tea,58675
Bread,58674
Sugar,58674
Bread,58673
Bread,58672
Fruits,58672
Milk,58672
Sugar,58672
Bread,58671
Milk,58671
Sugar,58671
Milk,58670
Sugar,58670
Milk,58669
Beer,58668
Milk,58667
Tea,58667
Bread,58666
Tea,58666
Bread,58665
Vegetables,58665
Fruits,58664
Beer,58558
Milk,58558
Bread,58557
Tea,58557
Sugar,58556
Tea,58555
Bread,58554
Sugar,58554
Tea,58553
Milk,58440
Sugar,58440
Bread,58417
Tea,58417
Bread,58414
Tea,58413
Bread,58412
Fruits,58411
Milk,58411
Sugar,58411
Bread,58410
Bread,58409
Beer,58408
Sugar,58408
Bread,58407
Tea,58406
Fruits,58405
Fruits,58404
Sugar,58404
Bread,58403
Beer,58403
Milk,58403
Tea,58403
Sugar,58403
Bread,58402
Sugar,58402
Sugar,58401
Coffee,58400
Beer,58399
Bread,58398
Coffee,58398
Vegetables,58398
Bread,58397
Tea,58397
Bread,58396
Sugar,58396
Tea,58395
Bread,58394
Tea,58394
Sugar,58394
Tea,58393
Tea,58392
Bread,58391
Bread,58390
Bread,58389
Sugar,58388
Bread,58387
Coffee,58386
Fruits,58386
Fruits,58385
Milk,58384
Sugar,58383
Bread,58382
Bread,58381
Milk,58380
Tea,58380
Sugar,58380
Milk,58379
Fruits,58378
Fruits,58377
Fruits,58376
Bread,58375
Tea,58374
Tea,58373
Tea,58372
Bread,58371
Bread,58370
Tea,58369
Tea,58368
Tea,58367
Bread,58366
Bread,58365
Bread,58364
Tea,58364
Tea,58363
Bread,58362
Fruits,58362
Milk,58362
Sugar,58362
Bread,58361
Fruits,58361
Milk,58361
Sugar,58361
Milk,58360
Sugar,58360
Tea,58359
Fruits,58258
Fruits,58257
Bread,58256
Coffee,58256
Tea,58256
Tea,58255
Bread,58254
Tea,58253
Bread,58252
Milk,58252
Bread,58251
Bread,58250
Bread,58197
Beer,58197
Tea,58197
Bread,58196
Coffee,58195
Beer,58195
Coffee,58194
Sugar,58194
Fruits,58193
Milk,58193
Tea,58193
Bread,58192
Coffee,58192
Fruits,58192
Sugar,58192
Tea,58191
Bread,58190
Fruits,58190
Milk,58190
Tea,58190
Sugar,58190
Tea,58189
Sugar,58189
Coffee,58188
Fruits,58187
Tea,58186
Fruits,58185
Tea,58185
Bread,58184
Coffee,58184
Tea,58184
Tea,58183
Bread,58182
Tea,58182
Beer,58181
Bread,58180
Tea,58180
Bread,58179
Fruits,58179
Milk,58179
Tea,58179
Sugar,58179
Bread,58178
Coffee,58178
Beer,58178
Milk,58178
Fruits,58177
Bread,57997
Bread,57996
Sugar,57996
Bread,57995
Sugar,57995
Bread,57994
Fruits,57994
Bread,57993
Tea,57992
Bread,57991
Bread,57990
Tea,57990
Tea,57989
Fruits,57988
Tea,57988
Sugar,57988
Bread,57987
Sugar,57987
Bread,57986
Tea,57985
Sugar,57984
Bread,57983
Vegetables,57983
Milk,57982
Fruits,57981
Coffee,57980
Tea,57980
Coffee,57979
Tea,57979
Bread,57978
Sugar,57977
Tea,57976
Sugar,57975
Sugar,57974
Bread,57973
Bread,57972
Tea,57972
Milk,57971
Fruits,57970
Bread,57969
Tea,57968
Tea,57967
Sugar,57967
Bread,57966
Coffee,57966
Tea,57965
Sugar,57964
Bread,57963
Bread,57962
Tea,57962
Bread,57961
Sugar,57960
Sugar,57959
Fruits,57958
Tea,57957
Sugar,57956
Tea,57955
Tea,57954
Milk,57953
Tea,57953
Bread,57952
Bread,57951
Milk,57951
Sugar,57951
Sugar,57950
Bread,57949
Sugar,57949
Milk,57948
Tea,57947
Bread,57946
Tea,57946
Bread,57945
Coffee,57945
Tea,57945
Bread,57944
Vegetables,57944
Milk,57920
Tea,57920
Bread,57919
Fruits,57919
Milk,57919
Tea,57919
Sugar,57919
Fruits,57909
Bread,57908
Fruits,57869
Tea,57864
Bread,57863
Tea,57863
Bread,57795
Milk,57795
Tea,57795
Sugar,57795
Bread,57794
Tea,57794
Bread,57793
Milk,57793
Tea,57793
Sugar,57793
Bread,57792
Milk,57792
Tea,57792
Bread,57791
Milk,57791
TRAITEMENT SOL,57789
Tea,57788
Tea,57787
Tea,57786
Fruits,57785
Bread,57784
Milk,57784
Tea,57784
Sugar,57784
Milk,57783
Sugar,57782
Beer,57781
Tea,57780
Milk,57779
Tea,57779
Sugar,57779
Sugar,57778
Bread,57777
Sugar,57777
Bread,57776
Milk,57776
Tea,57776
Sugar,57776
Bread,57775
Tea,57775
Tea,57774
Tea,57773
Bread,57772
Coffee,57772
Fruits,57771
Bread,57770
Milk,57770
Tea,57770
Sugar,57770
Tea,57707
Milk,57665
Milk,57664
Bread,57615
Tea,57615
Bread,57614
Sugar,57614
Tea,57613
Bread,57612
Tea,57612
Milk,57611
Bread,57610
Tea,57610
Beer,57609
Milk,57609
Tea,57608
Sugar,57608
Fruits,57607
Bread,57606
Tea,57606
Fruits,57605
Fruits,57604
Sugar,57604
Bread,57603
Tea,57603
Sugar,57603
Milk,57602
Sugar,57602
Milk,57601
Sugar,57601
Bread,57530
Coffee,57530
Sugar,57530
Fruits,57517
Beer,57517
Fruits,57513
Beer,57513
Sugar,57510
Tea,57508
Milk,57504
Fruits,57498
Beer,57498
Sugar,57498
Tea,57497
Bread,57496
Milk,57496
Tea,57496
Sugar,57496
Fruits,57495
Milk,57495
Sugar,57495
Beer,57494
Sugar,57493
Tea,57492
Beer,57491
Bread,57490
Tea,57489
Beer,57488
Milk,57487
Tea,57486
Beer,57485
Milk,57485
Sugar,57485
Tea,57484
Sugar,57484
Bread,57483
Milk,57483
Tea,57483
Bread,57482
Vegetables,57482
Tea,57482
Sugar,57482
Sugar,57481
Bread,57480
Bread,57479
Sugar,57478
Bread,57477
Tea,57477
Tea,57476
Bread,57475
Milk,57475
Tea,57474
Tea,57473
Bread,57472
Bread,57471
Bread,57470
Fruits,57470
Beer,57470
Milk,57470
Tea,57470
Sugar,57470
Bread,57469
Beer,57469
Tea,57469
Bread,57468
Sugar,57467
Fruits,57466
Fruits,57465
Tea,57464
Tea,57463
Sugar,57463
Tea,57462
Tea,57461
Tea,57460
Beer,57459
Bread,57458
Tea,57458
Bread,57395
Coffee,57336
Sugar,57335
Tea,57334
Bread,57333
Tea,57333
Bread,57332
Coffee,57332
Beer,57331
Bread,57330
Bread,57329
Tea,57328
Bread,57327
Sugar,57327
Bread,57326
Fruits,57326
Beer,57325
Bread,57324
Beer,57323
Fruits,57322
Beer,57321
Milk,57321
Sugar,57321
Bread,57320
Tea,57320
Milk,57319
Bread,57318
Tea,57317
Tea,57316
Sugar,57315
Bread,57314
Tea,57314
Sugar,57314
Sugar,57313
Sugar,57312
Beer,57311
Tea,57310
Bread,57309
Fruits,57309
Tea,57309
Sugar,57309
Milk,57308
Tea,57308
Beer,57307
Tea,57306
Bread,57305
Tea,57304
Tea,57303
Bread,57302
Bread,57301
Milk,57301
Tea,57301
Bread,57300
Tea,57299
Bread,57298
Bread,57297
Tea,57297
Tea,57296
Tea,57295
Tea,57294
Bread,57293
Tea,57293
Tea,57292
Bread,57290
Tea,57289
Sugar,57289
Tea,57288
Tea,57287
Milk,57286
Milk,57285
Tea,57284
Bread,57283
Milk,57283
Tea,57283
Tea,57282
Fruits,57281
Bread,57280
Fruits,57279
Fruits,57278
Bread,57277
Fruits,57277
Beer,57277
Tea,57277
Bread,57276
Milk,57276
Bread,57275
Fruits,57274
Bread,57273
Sugar,57272
Tea,57241
Tea,57203
Tea,57202
Tea,57201
Tea,57200
Beer,57199
Sugar,57198
Tea,57197
Sugar,57197
Bread,57196
Tea,57196
Bread,57195
Milk,57194
Bread,57193
Tea,57193
Bread,57192
Fruits,57192
Fruits,57191
Fruits,57190
Milk,57190
Sugar,57190
Sugar,57189
Tea,57188
Milk,57187
Bread,57186
Milk,57185
Beer,57184
Beer,57183
Milk,57182
Bread,57181
Tea,57181
Milk,57180
Coffee,57179
Tea,57179
Bread,57178
Tea,57178
Bread,57177
Tea,57176
Bread,57175
Tea,57174
Bread,57173
Sugar,57172
Milk,57171
Milk,57170
Tea,57169
Milk,57168
Sugar,57167
Tea,57166
Sugar,57166
Tea,57165
Bread,57164
Vegetables,57164
Tea,57164
Sugar,57164
Bread,57163
Vegetables,57163
Tea,57163
Sugar,57163
Tea,57162
Sugar,57162
Fruits,57161
Sugar,57161
Bread,57160
Tea,57160
Tea,57159
Tea,57158
Tea,57157
Tea,57156
Beer,57155
Milk,57154
Tea,57153
Tea,57152
Milk,57151
Sugar,57150
Tea,57149
Milk,57049
Milk,57035
Milk,56886
Beer,56885
Beer,56884
Milk,56884
Tea,56884
Beer,56883
Milk,56882
Tea,56882
Tea,56881
Tea,56880
Coffee,56879
Fruits,56879
Beer,56879
Fruits,56878
Bread,56877
Beer,56877
Milk,56877
Sugar,56877
Tea,56876
Tea,56875
Bread,56874
Tea,56874
Milk,56873
Sugar,56873
Bread,56872
Beer,56872
Tea,56871
Tea,56870
Tea,56869
Tea,56868
Tea,56867
Sugar,56866
Bread,56865
Tea,56865
Beer,56864
Tea,56863
Bread,56862
Tea,56862
Tea,56861
Sugar,56861
Tea,56860
Tea,56859
Tea,56858
Tea,56857
Tea,56856
Tea,56855
Sugar,56853
Milk,56852
Tea,56852
Sugar,56852
Tea,56851
Tea,56850
Tea,56849
Beer,56848
Tea,56847
Beer,56845
Milk,56845
Milk,56844
Fruits,56843
Milk,56843
Bread,56842
Milk,56842
Sugar,56842
Fruits,56841
Sugar,56841
Tea,56840
Bread,56839
Vegetables,56839
Tea,56838
Sugar,56838
Bread,56837
Tea,56837
Tea,56780
Fruits,56779
Beer,56779
Bread,56778
Coffee,56778
Fruits,56778
Beer,56778
Milk,56778
Tea,56778
Sugar,56778
Sugar,56777
Sugar,56776
Milk,56775
Sugar,56775
Milk,56774
Bread,56773
Fruits,56772
Tea,56772
Milk,56771
Tea,56771
Bread,56770
Sugar,56769
Bread,56768
Tea,56768
Bread,56767
Beer,56767
Tea,56766
Tea,56765
Tea,56764
Fruits,56763
Fruits,56748
Milk,56748
Beer,56747
Bread,56746
Bread,56745
Bread,56744
Tea,56743
Beer,56742
Milk,56741
Tea,56741
Tea,56740
Bread,56739
Fruits,56738
Beer,56738
Tea,56738
Sugar,56738
Bread,56737
Tea,56736
Bread,56735
Bread,56734
Tea,56734
Bread,56733
Bread,56732
Tea,56732
Sugar,56732
Milk,56731
Tea,56731
Sugar,56731
Tea,56730
Sugar,56730
Bread,56729
Milk,56729
Tea,56729
Bread,56728
Milk,56728
Sugar,56728
Bread,56727
Coffee,56727
Milk,56727
Tea,56727
Sugar,56727
Bread,56725
Milk,56725
Tea,56725
Sugar,56725
Bread,56724
Milk,56724
Tea,56724
Sugar,56724
Bread,56723
Milk,56723
Tea,56723
Sugar,56723
Bread,56722
Coffee,56722
Milk,56722
Tea,56722
Sugar,56722
Bread,56721
Coffee,56721
Milk,56721
Tea,56721
Sugar,56721
Bread,56720
Milk,56720
Tea,56720
Sugar,56720
Tea,56719
Tea,56718
Sugar,56717
Tea,56716
Beer,56715
Bread,56714
Tea,56713
Sugar,56712
Fruits,56711
Milk,56711
Milk,56710
Bread,56709
Fruits,56708
Beer,56707
Tea,56706
Fruits,56705
Bread,56704
Tea,56702
Bread,56701
Milk,56701
Tea,56701
Sugar,56701
Bread,56700
Tea,56700
Sugar,56700
Bread,56699
Bread,56698
Coffee,56698
Milk,56698
Tea,56698
Sugar,56698
Tea,56697
Bread,56696
Sugar,56696
Bread,56695
Milk,56695
Tea,56695
Bread,56694
Tea,56694
Tea,56693
Bread,56692
Sugar,56692
Coffee,56691
Tea,56690
Fruits,56689
Beer,56688
Fruits,56687
Milk,56687
Sugar,56687
Milk,56686
Tea,56685
Bread,56684
Milk,56684
Tea,56683
Tea,56682
Milk,56681
Milk,56680
Sugar,56679
Tea,56678
Fruits,56677
Tea,56677
Beer,56676
Milk,56676
Fruits,56675
Fruits,56674
Milk,56674
Beer,56673
Coffee,56672
Fruits,56672
Tea,56671
Bread,56670
Vegetables,56670
Bread,56669
Milk,56668
Tea,56667
Tea,56666
Sugar,56666
Milk,56665
Tea,56665
Tea,56664
Tea,56663
Milk,56662
Bread,56661
Tea,56661
Sugar,56661
Sugar,56660
Tea,56659
Tea,56658
Milk,56657
Tea,56657
Bread,56656
Milk,56656
Tea,56655
Tea,56654
Fruits,56653
Beer,56653
Tea,56652
Sugar,56651
Bread,56650
Vegetables,56650
Bread,56649
Vegetables,56649
Sugar,56648
Bread,56647
Tea,56647
Sugar,56646
Fruits,56645
Milk,56644
Fruits,56643
Bread,56642
Milk,56642
Tea,56642
Sugar,56642
Beer,56641
Milk,56641
Tea,56641
Fruits,56640
Milk,56640
Bread,56153
Tea,56153
Fruits,56152
Milk,56152
Sugar,56152
Milk,56151
Tea,56151
Sugar,56151
Bread,56150
Tea,56150
Bread,56149
Sugar,56148
Fruits,56147
Milk,56147
Sugar,56147
Sugar,56146
Bread,56145
Tea,56144
Sugar,56144
Tea,56143
Sugar,56143
Milk,56142
Tea,56142
Bread,56141
Bread,56140
Milk,56140
Tea,56140
Fruits,56139
Beer,56139
Tea,56138
Milk,56137
Tea,56136
Tea,56135
Bread,56134
Tea,56134
Sugar,56134
Tea,56133
Tea,56132
Tea,56131
Bread,56130
Milk,56130
Tea,56130
Sugar,56130
Bread,56129
Milk,56129
Tea,56129
Tea,56128
Milk,56127
Bread,56126
Milk,56126
Tea,56126
Tea,56125
Tea,56124
Bread,55936
Bread,55935
Tea,55934
Bread,55933
Tea,55933
Bread,55932
Milk,55932
Tea,55932
Sugar,55932
Bread,55931
Tea,55930
Sugar,55930
Tea,55929
Tea,55928
Coffee,55927
Fruits,55927
Beer,55927
Milk,55927
Sugar,55927
Tea,55926
Bread,55925
Milk,55925
Tea,55925
Sugar,55925
Tea,55924
Bread,55923
Tea,55923
Sugar,55923
Tea,55922
Bread,55921
Tea,55921
Sugar,55920
Tea,55919
Tea,55918
Tea,55917
Sugar,55916
Bread,55835
Tea,55834
Sugar,55834
Bread,55833
Tea,55833
Tea,55832
Bread,55831
Fruits,55831
Beer,55831
Milk,55831
Tea,55831
Tea,55830
Milk,55825
Fruits,55785
Milk,55785
Tea,55785
Sugar,55785
Fruits,55784
Tea,55784
Bread,55783
Beer,55783
Milk,55783
Tea,55783
Tea,55782
Beer,55781
Tea,55780
Sugar,55780
Fruits,55779
Bread,55778
Tea,55778
Sugar,55778
Beer,55777
Milk,55777
Sugar,55776
Beer,55775
Tea,55774
Bread,55773
Milk,55773
Bread,55772
Coffee,55771
Fruits,55771
Milk,55771
Sugar,55771
Tea,55770
Bread,55769
Tea,55769
Milk,55768
Bread,55767
Tea,55767
Milk,55766
Tea,55765
Bread,55764
Tea,55764
Tea,55763
Fruits,55762
Fruits,55761
Beer,55761
Milk,55761
Tea,55760
Fruits,55759
Milk,55758
Tea,55758
Bread,55723
Milk,55723
Sugar,55723
Bread,55722
Sugar,55721
Tea,55720
Sugar,55720
Bread,55719
Tea,55719
Bread,55718
Bread,55717
Tea,55716
Tea,55715
Sugar,55714
Beer,55713
Tea,55712
Sugar,55711
Tea,55635
Bread,55634
Beer,55633
Bread,55632
Tea,55632
Sugar,55631
Tea,55630
Tea,55629
Tea,55628
Bread,55627
Vegetables,55627
Tea,55626
Tea,55625
Beer,55624
Tea,55623
Tea,55622
Bread,55621
Beer,55581
Coffee,55580
Fruits,55579
Milk,55578
Tea,55578
Tea,55577
Milk,55576
Sugar,55576
Bread,55575
Fruits,55575
Beer,55575
Tea,55575
Sugar,55575
Tea,55574
Coffee,55573
Beer,55573
Milk,55573
Sugar,55573
Bread,55572
Milk,55572
Tea,55572
Tea,55571
Bread,55570
Tea,55570
Bread,55569
Milk,55569
Bread,55568
Coffee,55568
Vegetables,55568
Bread,55567
Tea,55566
Bread,55565
Milk,55565
Tea,55565
Sugar,55565
Tea,55564
Tea,55563
Milk,55510
Sugar,55510
Tea,55509
Fruits,55508
Beer,55508
Milk,55508
Tea,55508
Tea,55507
Beer,55506
Fruits,55505
Tea,55505
Tea,55504
Bread,55503
Tea,55503
Sugar,55503
Tea,55502
Bread,55501
Vegetables,55501
Tea,55501
Tea,55500
Tea,55499
Tea,55498
Tea,55497
Tea,55496
Coffee,55495
Sugar,55494
Fruits,55412
Milk,55411
Tea,55411
Milk,55410
Beer,55409
Milk,55408
Tea,55407
Bread,55406
Milk,55405
Bread,55404
Milk,55404
Tea,55404
Sugar,55404
Beer,55403
Milk,55402
Sugar,55402
Tea,55401
Bread,55400
Sugar,55399
Bread,55398
Coffee,55398
Vegetables,55398
Tea,55398
Beer,55348
Bread,55347
Coffee,55347
Vegetables,55347
Fruits,55346
Coffee,55345
Tea,55344
Beer,55343
Bread,55342
Milk,55342
Tea,55342
Bread,55341
Sugar,55340
Bread,55339
Vegetables,55339
Bread,55338
Milk,55338
Tea,55338
Sugar,55338
Milk,55337
Sugar,55337
Bread,55336
Tea,55335
Bread,55318
Bread,55281
Coffee,55281
Beer,55280
Sugar,55279
Beer,55278
Milk,55278
Bread,55277
Fruits,55277
Milk,55277
Tea,55277
Milk,55276
Tea,55275
Tea,55274
Bread,55273
Fruits,55241
Bread,55240
Milk,55240
Milk,55239
Coffee,55238
Tea,55238
Tea,55237
Bread,55236
Tea,55235
Tea,55234
Sugar,55233
Sugar,55232
Fruits,55231
Beer,55230
Sugar,55230
Tea,55229
Milk,55228
Coffee,55227
Beer,55226
Sugar,55225
Tea,55224
Tea,55223
Bread,55222
Vegetables,55222
Sugar,55221
Sugar,55220
Beer,55219
Tea,55218
Milk,55217
Tea,55217
Tea,55216
Bread,55184
Bread,55183
Tea,55183
Bread,55182
Tea,55138
Bread,55137
Tea,55137
Bread,55136
Milk,55136
Sugar,55136
Bread,55135
Tea,55135
Tea,55134
Tea,55133
Tea,55132
Bread,55131
Bread,55130
Sugar,55130
Milk,55129
Tea,55129
Sugar,55129
Tea,55128
Tea,55127
Fruits,55126
Bread,55125
Vegetables,55125
Bread,55124
Coffee,55124
Vegetables,55124
Milk,55123
Bread,55122
Tea,55122
Bread,55121
Tea,55121
Tea,54104
Tea,54103
Tea,54099
Tea,54081
Sugar,54081
Bread,54080
Bread,54079
Tea,54078
Milk,54077
Fruits,54076
Milk,54076
Milk,54075
Bread,54074
Fruits,54074
Beer,54074
Tea,54073
Beer,54072
Milk,54071
Bread,54070
Tea,54070
Tea,54069
Bread,54068
Milk,54068
Coffee,54067
Sugar,54067
Bread,54066
Fruits,54066
Bread,54065
Bread,54064
Milk,54063
Tea,54063
Bread,54062
Milk,54061
Sugar,54060
Milk,54059
Fruits,54058
Sugar,54057
Bread,54056
Tea,54055
Fruits,54054
Tea,54053
Fruits,54052
Sugar,54052
Tea,54051
Bread,54050
Bread,54049
Tea,54048
Bread,54047
Vegetables,54047
Coffee,54046
Sugar,54046
Sugar,54042
Sugar,54041
Coffee,53977
Tea,53976
Sugar,53975
Milk,53974
Tea,53973
Sugar,53972
Bread,53971
Milk,53971
Fruits,53970
Beer,53969
Milk,53969
Sugar,53969
Beer,53968
Bread,53967
Tea,53967
Sugar,53966
Fruits,53965
Milk,53965
Beer,53964
Coffee,53963
Bread,53962
Tea,53962
Bread,53961
Coffee,53961
Sugar,53961
Bread,53960
Milk,53960
Tea,53960
Sugar,53960
Bread,53959
Vegetables,53959
Sugar,53959
Bread,53958
Sugar,53958
Milk,53957
Sugar,53957
Bread,53956
Bread,53955
Bread,53954
Milk,53954
Sugar,53954
Tea,53953
Milk,53952
Tea,53952
Sugar,53952
Sugar,53951
Bread,53950
Tea,53950
Tea,53949
Bread,53948
Vegetables,53948
Bread,53947
Tea,53947
Bread,53946
Coffee,53946
Tea,53946
Beer,53864
Milk,53864
Sugar,53863
Bread,53862
Tea,53862
Beer,53861
Milk,53861
Milk,53860
Tea,53859
Bread,53858
Milk,53858
Tea,53858
Sugar,53858
Tea,53857
Sugar,53857
Beer,53856
Milk,53855
Milk,53854
Sugar,53854
Coffee,53853
Milk,53853
Milk,53852
Milk,53851
Sugar,53851
Milk,53850
